id,(Intercept),StageActive,StageAdvanced,StageBloat,StageDry
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Vitreoscilla,-14.459030961080048,2.584789589367565,0.6406403682736028,0.18991824077434274,-0.8924586364122885
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Carnobacterium,3.340217024353642,-8.497413062878662,-8.209205308908258,0.7148411459008212,-3.0816120417489437
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Providencia,7.525441237914773,2.0936739888808953,2.7168998780017524,4.9201792312159185,-0.6301712735589805
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Listeriaceae;g__Brochothrix,1.6025879828089218,-3.0411422767641985,-2.4940153052360303,-1.4216021846534532,-1.9822496818720114
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Comamonas,-4.652212887967729,0.6040682430531111,3.609048806573553,-0.8005306729657486,2.3464629547612956
d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Sporosarcina,-9.939459004469485,6.754354635372914,8.640058446849459,-3.7072175197129127,5.970337905733716
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas,-9.660539967542249,-1.3846844722438976,3.3447466748556396,0.6943521352182438,2.4978329591964394
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus,19.39149666432437,-4.436594532841084,-4.756730066042441,1.7463753774360886,-8.150730683644724
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Dysgonomonas,-2.9266416761200365,2.2962535786167617,5.050431294425495,0.6511599537683096,2.294807726401371
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Morganella,-3.826002274577409,7.5355453700799995,4.304080417813424,5.410286773930723,0.7909676925814149
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcales-Tissierellales;g__Peptoniphilus,-3.864291993758707,2.985663869537838,0.6463046379016987,-5.532540439412276,1.130882331615773
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__Wohlfahrtiimonadaceae;g__Ignatzschineria,7.160321544112281,17.55915681144995,19.250047999226226,5.729328874313138,8.910245216382288
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Hafniaceae;g__Hafnia-Obesumbacterium,-0.8792207778376152,4.885859862048802,0.6434979876430101,7.475752400368052,0.8962696508882309
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Paeniglutamicibacter,-11.034735258774438,0.3467442801224506,-0.35104269483803624,0.11811731743125095,-0.026133847546686094
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium,-1.2503391251416043,-1.2911696289686,1.0950632413197512,-1.2137603764996185,0.4295616434066811
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium,-9.167893302472498,-0.7000176455478438,3.937517451911725,-2.3050768561333244,3.0198304289436027
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,-14.459030961080071,5.168093785294,3.8130200300139188,-3.501192153257176,4.663880995181545
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Proteus,-0.15791529730323023,6.182215167923812,7.240717741210379,1.545193737407898,3.550940109268589
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium,-5.159018316663276,3.9871692349771624,5.471982769485057,1.6891978989085363,4.2095594699796886
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Empedobacter,-11.35219217917669,0.200923617915799,3.1867831726098923,-0.6539118802744147,1.921204903551585
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Jeotgalibaca,4.582138708068097,-10.071252936165974,-8.609678658135111,-6.415147520428984,-5.479161289540096
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas,-8.703691054974218,-0.04000761567823868,2.3370450853711655,-2.7127120622993597,2.4283205076358914
d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus,5.749828227051195,-8.87980195155659,-7.860138854245471,-0.553083334113408,-5.317875127943293
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__Wohlfahrtiimonadaceae;g__Koukoulia,-12.965800444677877,3.900683827936891,4.196000277980798,4.667308507598117,1.254863627441502
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus,11.305500851345837,-9.021829052426527,-7.700269276270159,-2.5569572134892735,-5.974212626350581
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Facklamia,1.4714584987019503,-9.215994358174514,-6.642020295286883,-5.73710319754462,-5.7969617025053575
d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Phormidiaceae;g__Tychonema_CCAP_1459-11B,-0.5941161227271136,-7.145714663128821,-5.454892432367456,-5.807649227110357,-5.907126500031945
d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Jeotgalicoccus,3.67564908405265,-7.877333767923759,-2.5724928044461612,-5.1085033376234845,-1.5425899784388355
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Leucobacter,-13.584098200298527,1.595821294724429,5.42754807728116,-1.1110364254711191,6.308334394582187
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;__,1.6164659201649887,-2.5453261775371345,-2.1967261176631245,3.970078816019017,-5.829378669049621
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia-Shigella,26.9870659161478,-14.909956388094209,-13.878768766038334,-3.252742529561902,-15.419642227488348
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium,-8.828086056994959,-3.055353739592398,-2.8936902354538114,-0.7716240375226276,-0.069912430988796
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Glutamicibacter,-5.865418393169479,3.3988967350480737,5.971828769708109,2.0989840731931895,6.171723961412232
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Oblitimonas,-14.459030961080042,0.3147630735130522,4.694796841522562,-4.229896868174909,2.7381911738930564
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Paenalcaligenes,-14.11934625248334,-1.0524378338345453,3.611494811777686,-4.316038847139723,3.1589473869627023
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Paeniclostridium,-6.148453686617539,2.1461838587006405,-0.747110719891477,2.899440767238604,-0.09224573958551421
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcales-Tissierellales;g__Helcococcus,-10.697780721004317,0.8665289537233224,1.3424475907934734,-4.858977778549759,1.4783485797445943
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcales-Tissierellales;g__Gallicola,-6.9841412866632036,-0.3862069281777179,-0.6991558017864914,-5.041153506632063,0.48631002485365993
d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Savagea,-7.8324387533138164,6.6425118210780925,7.433646530569541,-1.0174145614468042,12.106171257633033
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__Wohlfahrtiimonadaceae;g__Wohlfahrtiimonas,-1.4400028087129761,15.816350433377309,16.66315704726757,7.50510579445401,7.703669945133114
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__uncultured,-0.44165383335155245,-3.1419983399870435,-2.3188238275497315,-1.090656348580946,-0.1776079253927108
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Rothia,1.0403747273349495,-5.9805488684296835,-5.859172661715662,0.9994894039405993,-6.546769058934696
d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Macrococcus,6.486909543716029,-10.110616040165331,-10.58730227828155,-3.3060870312584014,-5.933432933067254
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter,1.5652587514650835,-10.316323030705375,-10.72013231663839,-7.537366047360322,-6.7608800492009395
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Erwiniaceae;g__Pantoea,8.730252047556611,-10.682295973576482,-9.779465911216219,2.164922424806422,-6.59465056347548
